snapshot_date,snapshot_utc,instrument_name,expiry_code,maturity_date,strike,option_type,underlying_price,bid_price,ask_price,mid_price,mark_price,mark_iv,open_interest,volume_24h,time_to_expiry_years,creation_timestamp
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-1JUN26-78000-C,1JUN26,2026-06-01 00:00:00+00:00,78000.00000000,call,74102.06000000,,0.00010000,,0.00001950,0.33900000,6.10000000,0.20000000,0.00218170,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-1JUN26-79000-C,1JUN26,2026-06-01 00:00:00+00:00,79000.00000000,call,74102.06000000,,0.00010000,,0.00000391,0.35980000,712.40000000,0.00000000,0.00218170,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-1JUN26-80000-C,1JUN26,2026-06-01 00:00:00+00:00,80000.00000000,call,74102.06000000,,0.00010000,,0.00000111,0.38820000,1.20000000,0.00000000,0.00218170,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-1JUN26-81000-C,1JUN26,2026-06-01 00:00:00+00:00,81000.00000000,call,74102.06000000,,0.00010000,,0.00000064,0.43170000,700.10000000,0.00000000,0.00218170,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-1JUN26-82000-C,1JUN26,2026-06-01 00:00:00+00:00,82000.00000000,call,74102.06000000,,0.00010000,,0.00000043,0.47560000,20.10000000,0.00000000,0.00218170,1780203149461
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-65000-P,2JUN26,2026-06-02 00:00:00+00:00,65000.00000000,put,74102.06000000,,0.00010000,,0.00003798,0.62080000,2.60000000,1.50000000,0.00491955,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-66000-P,2JUN26,2026-06-02 00:00:00+00:00,66000.00000000,put,74102.06000000,,0.00010000,,0.00006099,0.58270000,2.70000000,0.00000000,0.00491955,1780203149461
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-67000-P,2JUN26,2026-06-02 00:00:00+00:00,67000.00000000,put,74102.06000000,,0.00020000,,0.00010005,0.54450000,50.00000000,0.00000000,0.00491955,1780203149462
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-70000-P,2JUN26,2026-06-02 00:00:00+00:00,70000.00000000,put,74102.06000000,0.00040000,0.00060000,0.00050000,0.00048245,0.42180000,81.20000000,0.30000000,0.00491955,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-70500-P,2JUN26,2026-06-02 00:00:00+00:00,70500.00000000,put,74102.06000000,0.00050000,0.00080000,0.00065000,0.00065773,0.40220000,18.90000000,6.50000000,0.00491955,1780203149461
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-71000-P,2JUN26,2026-06-02 00:00:00+00:00,71000.00000000,put,74102.06000000,0.00080000,0.00100000,0.00090000,0.00093234,0.38510000,9.70000000,4.40000000,0.00491955,1780203149460
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-71500-P,2JUN26,2026-06-02 00:00:00+00:00,71500.00000000,put,74102.06000000,0.00120000,0.00140000,0.00130000,0.00130431,0.36620000,5.50000000,4.10000000,0.00491955,1780203149458
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-72000-P,2JUN26,2026-06-02 00:00:00+00:00,72000.00000000,put,74102.06000000,0.00170000,0.00190000,0.00180000,0.00181509,0.34590000,251.40000000,1.20000000,0.00491955,1780203149455
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-72500-C,2JUN26,2026-06-02 00:00:00+00:00,72500.00000000,call,74102.06000000,0.02050000,0.02800000,0.02425000,0.02434133,0.32990000,2.30000000,2.00000000,0.00491955,1780203149456
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-72500-P,2JUN26,2026-06-02 00:00:00+00:00,72500.00000000,put,74102.06000000,0.00260000,0.00280000,0.00270000,0.00264221,0.32990000,43.40000000,0.10000000,0.00491955,1780203149456
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-73000-C,2JUN26,2026-06-02 00:00:00+00:00,73000.00000000,call,74102.06000000,0.01550000,0.02250000,0.01900000,0.01879639,0.31430000,12.80000000,6.30000000,0.00491955,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-73000-P,2JUN26,2026-06-02 00:00:00+00:00,73000.00000000,put,74102.06000000,0.00370000,0.00410000,0.00390000,0.00384418,0.31430000,21.80000000,15.10000000,0.00491955,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-73500-C,2JUN26,2026-06-02 00:00:00+00:00,73500.00000000,call,74102.06000000,0.01300000,0.01450000,0.01375000,0.01382908,0.30130000,11.30000000,2.70000000,0.00491955,1780203149457
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-73500-P,2JUN26,2026-06-02 00:00:00+00:00,73500.00000000,put,74102.06000000,0.00500000,0.00600000,0.00550000,0.00562377,0.30130000,10.20000000,3.40000000,0.00491955,1780203149459
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-74000-C,2JUN26,2026-06-02 00:00:00+00:00,74000.00000000,call,74102.06000000,0.00900000,0.01000000,0.00950000,0.00958213,0.29000000,21.80000000,12.10000000,0.00491955,1780203149455
2026-05-31,2026-05-31 04:52:30.803550+00:00,BTC-2JUN26-74000-P,2JUN26,2026-06-02 00:00:00+00:00,74000.00000000,put,74102.06000000,0.00800000,0.00850000,0.00825000,0.00812371,0.29000000,15.30000000,1.00000000,0.00491955,1780203149461
